zip_code,state_code,state_name,city,time_zone
36321,AL,Alabama,Cowarts,America/Chicago
36343,AL,Alabama,Gordon,America/Chicago
36370,AL,Alabama,Pansey,America/Chicago
36376,AL,Alabama,Webb,America/Chicago
35740,AL,Alabama,Bridgeport,America/Chicago
35744,AL,Alabama,Dutton,America/Chicago
35745,AL,Alabama,Estillfork,America/Chicago
35746,AL,Alabama,Fackler,America/Chicago
35751,AL,Alabama,Hollytree,America/Chicago
35752,AL,Alabama,Hollywood,America/Chicago
35755,AL,Alabama,Langston,America/Chicago
35764,AL,Alabama,Paint Rock,America/Chicago
35765,AL,Alabama,Pisgah,America/Chicago
35766,AL,Alabama,Princeton,America/Chicago
35768,AL,Alabama,Scottsboro,America/Chicago
35769,AL,Alabama,Scottsboro,America/Chicago
35771,AL,Alabama,Section,America/Chicago
35772,AL,Alabama,Stevenson,America/Chicago
35774,AL,Alabama,Trenton,America/Chicago
35776,AL,Alabama,Woodville,America/Chicago
35958,AL,Alabama,Bryant,America/Chicago
35966,AL,Alabama,Flat Rock,America/Chicago
35979,AL,Alabama,Higdon,America/Chicago
35005,AL,Alabama,Adamsville,America/Chicago
35006,AL,Alabama,Adger,America/Chicago
35015,AL,Alabama,Alton,America/Chicago
35020,AL,Alabama,Bessemer,America/Chicago
35021,AL,Alabama,Bessemer,America/Chicago
35022,AL,Alabama,Bessemer,America/Chicago
35023,AL,Alabama,Bessemer,America/Chicago
35036,AL,Alabama,Brookside,America/Chicago
35041,AL,Alabama,Cardiff,America/Chicago
35048,AL,Alabama,Clay,America/Chicago
35060,AL,Alabama,Docena,America/Chicago
35061,AL,Alabama,Dolomite,America/Chicago
35064,AL,Alabama,Fairfield,America/Chicago
35068,AL,Alabama,Fultondale,America/Chicago
35071,AL,Alabama,Gardendale,America/Chicago
35073,AL,Alabama,Graysville,America/Chicago
35091,AL,Alabama,Kimberly,America/Chicago
35094,AL,Alabama,Leeds,America/Chicago
35111,AL,Alabama,Mc Calla,America/Chicago
35116,AL,Alabama,Morris,America/Chicago
35117,AL,Alabama,Mount Olive,America/Chicago
35118,AL,Alabama,Mulga,America/Chicago
35119,AL,Alabama,New Castle,America/Chicago
35123,AL,Alabama,Palmerdale,America/Chicago
35126,AL,Alabama,Pinson,America/Chicago
35127,AL,Alabama,Pleasant Grove,America/Chicago
35139,AL,Alabama,Sayre,America/Chicago
35142,AL,Alabama,Shannon,America/Chicago
35172,AL,Alabama,Trafford,America/Chicago
35173,AL,Alabama,Trussville,America/Chicago
35180,AL,Alabama,Warrior,America/Chicago
35181,AL,Alabama,Watson,America/Chicago
35201,AL,Alabama,Birmingham,America/Chicago
35202,AL,Alabama,Birmingham,America/Chicago
35203,AL,Alabama,Birmingham,America/Chicago
35204,AL,Alabama,Birmingham,America/Chicago
35205,AL,Alabama,Birmingham,America/Chicago
35206,AL,Alabama,Birmingham,America/Chicago
35207,AL,Alabama,Birmingham,America/Chicago
35208,AL,Alabama,Birmingham,America/Chicago
35209,AL,Alabama,Birmingham,America/Chicago
35210,AL,Alabama,Birmingham,America/Chicago
35211,AL,Alabama,Birmingham,America/Chicago
35212,AL,Alabama,Birmingham,America/Chicago
35213,AL,Alabama,Birmingham,America/Chicago
35214,AL,Alabama,Birmingham,America/Chicago
35215,AL,Alabama,Birmingham,America/Chicago
35216,AL,Alabama,Birmingham,America/Chicago
35217,AL,Alabama,Birmingham,America/Chicago
35218,AL,Alabama,Birmingham,America/Chicago
35219,AL,Alabama,Birmingham,America/Chicago
35220,AL,Alabama,Birmingham,America/Chicago
35221,AL,Alabama,Birmingham,America/Chicago
35222,AL,Alabama,Birmingham,America/Chicago
35223,AL,Alabama,Birmingham,America/Chicago
35224,AL,Alabama,Birmingham,America/Chicago
35225,AL,Alabama,Birmingham,America/Chicago
35226,AL,Alabama,Birmingham,America/Chicago
35228,AL,Alabama,Birmingham,America/Chicago
35229,AL,Alabama,Birmingham,America/Chicago
35230,AL,Alabama,Birmingham,America/Chicago
35231,AL,Alabama,Birmingham,America/Chicago
35232,AL,Alabama,Birmingham,America/Chicago
35233,AL,Alabama,Birmingham,America/Chicago
35234,AL,Alabama,Birmingham,America/Chicago
35235,AL,Alabama,Birmingham,America/Chicago
35236,AL,Alabama,Birmingham,America/Chicago
35237,AL,Alabama,Birmingham,America/Chicago
35238,AL,Alabama,Birmingham,America/Chicago
35240,AL,Alabama,Birmingham,America/Chicago
35243,AL,Alabama,Birmingham,America/Chicago
35244,AL,Alabama,Birmingham,America/Chicago
35245,AL,Alabama,Birmingham,America/Chicago
35246,AL,Alabama,Birmingham,America/Chicago
35249,AL,Alabama,Birmingham,America/Chicago
35253,AL,Alabama,Birmingham,America/Chicago
35254,AL,Alabama,Birmingham,America/Chicago
35255,AL,Alabama,Birmingham,America/Chicago
35259,AL,Alabama,Birmingham,America/Chicago
35260,AL,Alabama,Birmingham,America/Chicago
35261,AL,Alabama,Birmingham,America/Chicago
35263,AL,Alabama,Birmingham,America/Chicago
35266,AL,Alabama,Birmingham,America/Chicago
35275,AL,Alabama,Birmingham,America/Chicago
35277,AL,Alabama,Birmingham,America/Chicago
35278,AL,Alabama,Birmingham,America/Chicago
35279,AL,Alabama,Birmingham,America/Chicago
35280,AL,Alabama,Birmingham,America/Chicago
35281,AL,Alabama,Birmingham,America/Chicago
35282,AL,Alabama,Birmingham,America/Chicago
35283,AL,Alabama,Birmingham,America/Chicago
35285,AL,Alabama,Birmingham,America/Chicago
35286,AL,Alabama,Birmingham,America/Chicago
35287,AL,Alabama,Birmingham,America/Chicago
35288,AL,Alabama,Birmingham,America/Chicago
35289,AL,Alabama,Birmingham,America/Chicago
35290,AL,Alabama,Birmingham,America/Chicago
35291,AL,Alabama,Birmingham,America/Chicago
35292,AL,Alabama,Birmingham,America/Chicago
35293,AL,Alabama,Birmingham,America/Chicago
35294,AL,Alabama,Birmingham,America/Chicago
35295,AL,Alabama,Birmingham,America/Chicago
35296,AL,Alabama,Birmingham,America/Chicago
35297,AL,Alabama,Birmingham,America/Chicago
35298,AL,Alabama,Birmingham,America/Chicago
35299,AL,Alabama,Birmingham,America/Chicago
35544,AL,Alabama,Beaverton,America/Chicago
35552,AL,Alabama,Detroit,America/Chicago
35574,AL,Alabama,Kennedy,America/Chicago
35576,AL,Alabama,Millport,America/Chicago
35586,AL,Alabama,Sulligent,America/Chicago
35592,AL,Alabama,Vernon,America/Chicago
35610,AL,Alabama,Anderson,America/Chicago
35617,AL,Alabama,Cloverdale,America/Chicago
35630,AL,Alabama,Florence,America/Chicago
35631,AL,Alabama,Florence,America/Chicago
35632,AL,Alabama,Florence,America/Chicago
35633,AL,Alabama,Florence,America/Chicago
35634,AL,Alabama,Florence,America/Chicago
35645,AL,Alabama,Killen,America/Chicago
35648,AL,Alabama,Lexington,America/Chicago
35652,AL,Alabama,Rogersville,America/Chicago
35677,AL,Alabama,Waterloo,America/Chicago
35618,AL,Alabama,Courtland,America/Chicago
35643,AL,Alabama,Hillsboro,America/Chicago
35650,AL,Alabama,Moulton,America/Chicago
35651,AL,Alabama,Mount Hope,America/Chicago
35672,AL,Alabama,Town Creek,America/Chicago
36801,AL,Alabama,Opelika,America/Chicago
36802,AL,Alabama,Opelika,America/Chicago
36803,AL,Alabama,Opelika,America/Chicago
36804,AL,Alabama,Opelika,America/Chicago
36830,AL,Alabama,Auburn,America/Chicago
36831,AL,Alabama,Auburn,America/Chicago
36832,AL,Alabama,Auburn,America/Chicago
36849,AL,Alabama,Auburn University,America/Chicago
36865,AL,Alabama,Loachapoka,America/Chicago
36872,AL,Alabama,Valley,America/Chicago
36874,AL,Alabama,Salem,America/Chicago
36877,AL,Alabama,Smiths,America/Chicago
36879,AL,Alabama,Waverly,America/Chicago
35611,AL,Alabama,Athens,America/Chicago
35612,AL,Alabama,Athens,America/Chicago
35613,AL,Alabama,Athens,America/Chicago
35614,AL,Alabama,Athens,America/Chicago
35615,AL,Alabama,Belle Mina,America/Chicago
35620,AL,Alabama,Elkmont,America/Chicago
35647,AL,Alabama,Lester,America/Chicago
35649,AL,Alabama,Mooresville,America/Chicago
35671,AL,Alabama,Tanner,America/Chicago
35739,AL,Alabama,Ardmore,America/Chicago
35742,AL,Alabama,Capshaw,America/Chicago
36032,AL,Alabama,Fort Deposit,America/Chicago
36040,AL,Alabama,Hayneville,America/Chicago
36047,AL,Alabama,Letohatchee,America/Chicago
36419,AL,Alabama,Allen,America/Chicago
36752,AL,Alabama,Lowndesboro,America/Chicago
36031,AL,Alabama,Fort Davis,America/Chicago
36039,AL,Alabama,Hardaway,America/Chicago
36075,AL,Alabama,Shorter,America/Chicago
36083,AL,Alabama,Tuskegee,America/Chicago
36087,AL,Alabama,Tuskegee Institute,America/Chicago
36088,AL,Alabama,Tuskegee Institute,America/Chicago
36866,AL,Alabama,Notasulga,America/Chicago
35741,AL,Alabama,Brownsboro,America/Chicago
35748,AL,Alabama,Gurley,America/Chicago
35749,AL,Alabama,Harvest,America/Chicago
35750,AL,Alabama,Hazel Green,America/Chicago
35756,AL,Alabama,Madison,America/Chicago
35757,AL,Alabama,Madison,America/Chicago
35758,AL,Alabama,Madison,America/Chicago
35759,AL,Alabama,Meridianville,America/Chicago
35760,AL,Alabama,New Hope,America/Chicago
35761,AL,Alabama,New Market,America/Chicago
35762,AL,Alabama,Normal,America/Chicago
35763,AL,Alabama,Owens Cross Roads,America/Chicago
35767,AL,Alabama,Ryland,America/Chicago
35773,AL,Alabama,Toney,America/Chicago
35801,AL,Alabama,Huntsville,America/Chicago
35802,AL,Alabama,Huntsville,America/Chicago
35803,AL,Alabama,Huntsville,America/Chicago
35804,AL,Alabama,Huntsville,America/Chicago
35805,AL,Alabama,Huntsville,America/Chicago
35806,AL,Alabama,Huntsville,America/Chicago
35807,AL,Alabama,Huntsville,America/Chicago
35808,AL,Alabama,Huntsville,America/Chicago
35809,AL,Alabama,Huntsville,America/Chicago
35810,AL,Alabama,Huntsville,America/Chicago
35811,AL,Alabama,Huntsville,America/Chicago
35812,AL,Alabama,Huntsville,America/Chicago
35813,AL,Alabama,Huntsville,America/Chicago
35814,AL,Alabama,Huntsville,America/Chicago
35815,AL,Alabama,Huntsville,America/Chicago
35816,AL,Alabama,Huntsville,America/Chicago
35824,AL,Alabama,Huntsville,America/Chicago
35893,AL,Alabama,Huntsville,America/Chicago
35894,AL,Alabama,Huntsville,America/Chicago
35895,AL,Alabama,Huntsville,America/Chicago
35896,AL,Alabama,Huntsville,America/Chicago
35897,AL,Alabama,Huntsville,America/Chicago
35898,AL,Alabama,Huntsville,America/Chicago
35899,AL,Alabama,Huntsville,America/Chicago
36731,AL,Alabama,Dayton,America/Chicago
36732,AL,Alabama,Demopolis,America/Chicago
36736,AL,Alabama,Dixons Mills,America/Chicago
36738,AL,Alabama,Faunsdale,America/Chicago
36745,AL,Alabama,Jefferson,America/Chicago
36748,AL,Alabama,Linden,America/Chicago
36754,AL,Alabama,Magnolia,America/Chicago
36763,AL,Alabama,Myrtlewood,America/Chicago
36764,AL,Alabama,Nanafalia,America/Chicago
36782,AL,Alabama,Sweet Water,America/Chicago
36783,AL,Alabama,Thomaston,America/Chicago
35543,AL,Alabama,Bear Creek,America/Chicago
35548,AL,Alabama,Brilliant,America/Chicago
35563,AL,Alabama,Guin,America/Chicago
35564,AL,Alabama,Hackleburg,America/Chicago
35570,AL,Alabama,Hamilton,America/Chicago
35594,AL,Alabama,Winfield,America/Chicago
35016,AL,Alabama,Arab,America/Chicago
35175,AL,Alabama,Union Grove,America/Chicago
35747,AL,Alabama,Grant,America/Chicago
35950,AL,Alabama,Albertville,America/Chicago
35951,AL,Alabama,Albertville,America/Chicago
35956,AL,Alabama,Boaz,America/Chicago
35957,AL,Alabama,Boaz,America/Chicago
35964,AL,Alabama,Douglas,America/Chicago
35976,AL,Alabama,Guntersville,America/Chicago
35980,AL,Alabama,Horton,America/Chicago
36421,AL,Alabama,Andalusia,America/Chicago
36505,AL,Alabama,Axis,America/Chicago
36509,AL,Alabama,Bayou La Batre,America/Chicago
36512,AL,Alabama,Bucks,America/Chicago
36521,AL,Alabama,Chunchula,America/Chicago
36522,AL,Alabama,Citronelle,America/Chicago
36523,AL,Alabama,Coden,America/Chicago
36525,AL,Alabama,Creola,America/Chicago
36528,AL,Alabama,Dauphin Island,America/Chicago
36541,AL,Alabama,Grand Bay,America/Chicago
36544,AL,Alabama,Irvington,America/Chicago
36560,AL,Alabama,Mount Vernon,America/Chicago
36568,AL,Alabama,Saint Elmo,America/Chicago
36571,AL,Alabama,Saraland,America/Chicago
36572,AL,Alabama,Satsuma,America/Chicago
36575,AL,Alabama,Semmes,America/Chicago
36582,AL,Alabama,Theodore,America/Chicago
36587,AL,Alabama,Wilmer,America/Chicago
36590,AL,Alabama,Theodore,America/Chicago
36601,AL,Alabama,Mobile,America/Chicago
36602,AL,Alabama,Mobile,America/Chicago
36603,AL,Alabama,Mobile,America/Chicago
36604,AL,Alabama,Mobile,America/Chicago
36605,AL,Alabama,Mobile,America/Chicago
36606,AL,Alabama,Mobile,America/Chicago
36607,AL,Alabama,Mobile,America/Chicago
36608,AL,Alabama,Mobile,America/Chicago
36609,AL,Alabama,Mobile,America/Chicago
36610,AL,Alabama,Mobile,America/Chicago
36611,AL,Alabama,Mobile,America/Chicago
36612,AL,Alabama,Mobile,America/Chicago
36613,AL,Alabama,Eight Mile,America/Chicago
36614,AL,Alabama,Mobile,America/Chicago
36615,AL,Alabama,Mobile,America/Chicago
36616,AL,Alabama,Mobile,America/Chicago
36617,AL,Alabama,Mobile,America/Chicago
36618,AL,Alabama,Mobile,America/Chicago
36619,AL,Alabama,Mobile,America/Chicago
36621,AL,Alabama,Mobile,America/Chicago
36622,AL,Alabama,Mobile,America/Chicago
36623,AL,Alabama,Mobile,America/Chicago
36624,AL,Alabama,Mobile,America/Chicago
36625,AL,Alabama,Mobile,America/Chicago
36626,AL,Alabama,Mobile,America/Chicago
36628,AL,Alabama,Mobile,America/Chicago
36630,AL,Alabama,Mobile,America/Chicago
36631,AL,Alabama,Mobile,America/Chicago
36633,AL,Alabama,Mobile,America/Chicago
36640,AL,Alabama,Mobile,America/Chicago
36641,AL,Alabama,Mobile,America/Chicago
36644,AL,Alabama,Mobile,America/Chicago
36652,AL,Alabama,Mobile,America/Chicago
36660,AL,Alabama,Mobile,America/Chicago
36663,AL,Alabama,Mobile,America/Chicago
36670,AL,Alabama,Mobile,America/Chicago
36671,AL,Alabama,Mobile,America/Chicago
36675,AL,Alabama,Mobile,America/Chicago
36685,AL,Alabama,Mobile,America/Chicago
36688,AL,Alabama,Mobile,America/Chicago
36689,AL,Alabama,Mobile,America/Chicago
36690,AL,Alabama,Mobile,America/Chicago
36691,AL,Alabama,Mobile,America/Chicago
36693,AL,Alabama,Mobile,America/Chicago
36695,AL,Alabama,Mobile,America/Chicago
36425,AL,Alabama,Beatrice,America/Chicago
36431,AL,Alabama,Burnt Corn,America/Chicago
36439,AL,Alabama,Excel,America/Chicago
36444,AL,Alabama,Franklin,America/Chicago
36445,AL,Alabama,Frisco City,America/Chicago
36449,AL,Alabama,Goodway,America/Chicago
36457,AL,Alabama,Megargel,America/Chicago
36458,AL,Alabama,Mexia,America/Chicago
36460,AL,Alabama,Monroeville,America/Chicago
36461,AL,Alabama,Monroeville,America/Chicago
36462,AL,Alabama,Monroeville,America/Chicago
36469,AL,Alabama,Paul,America/Chicago
36470,AL,Alabama,Perdue Hill,America/Chicago
36471,AL,Alabama,Peterman,America/Chicago
36480,AL,Alabama,Uriah,America/Chicago
36481,AL,Alabama,Vredenburgh,America/Chicago
36013,AL,Alabama,Cecil,America/Chicago
36036,AL,Alabama,Grady,America/Chicago
36043,AL,Alabama,Hope Hull,America/Chicago
36046,AL,Alabama,Lapine,America/Chicago
36052,AL,Alabama,Mathews,America/Chicago
36057,AL,Alabama,Mount Meigs,America/Chicago
36064,AL,Alabama,Pike Road,America/Chicago
36065,AL,Alabama,Pine Level,America/Chicago
36069,AL,Alabama,Ramer,America/Chicago
36101,AL,Alabama,Montgomery,America/Chicago
36102,AL,Alabama,Montgomery,America/Chicago
36103,AL,Alabama,Montgomery,America/Chicago
36104,AL,Alabama,Montgomery,America/Chicago
36105,AL,Alabama,Montgomery,America/Chicago
36106,AL,Alabama,Montgomery,America/Chicago
36107,AL,Alabama,Montgomery,America/Chicago
36108,AL,Alabama,Montgomery,America/Chicago
36109,AL,Alabama,Montgomery,America/Chicago
36110,AL,Alabama,Montgomery,America/Chicago
36111,AL,Alabama,Montgomery,America/Chicago
36112,AL,Alabama,Montgomery,America/Chicago
36113,AL,Alabama,Montgomery,America/Chicago
36114,AL,Alabama,Montgomery,America/Chicago
36115,AL,Alabama,Montgomery,America/Chicago
36116,AL,Alabama,Montgomery,America/Chicago
36117,AL,Alabama,Montgomery,America/Chicago
36118,AL,Alabama,Montgomery,America/Chicago
36119,AL,Alabama,Montgomery,America/Chicago
36120,AL,Alabama,Montgomery,America/Chicago
36121,AL,Alabama,Montgomery,America/Chicago
36123,AL,Alabama,Montgomery,America/Chicago
36124,AL,Alabama,Montgomery,America/Chicago
36125,AL,Alabama,Montgomery,America/Chicago
36130,AL,Alabama,Montgomery,America/Chicago
36131,AL,Alabama,Montgomery,America/Chicago
36132,AL,Alabama,Montgomery,America/Chicago
36133,AL,Alabama,Montgomery,America/Chicago
36134,AL,Alabama,Montgomery,America/Chicago
36135,AL,Alabama,Montgomery,America/Chicago
36140,AL,Alabama,Montgomery,America/Chicago
36141,AL,Alabama,Montgomery,America/Chicago
36142,AL,Alabama,Montgomery,America/Chicago
36177,AL,Alabama,Montgomery,America/Chicago
36191,AL,Alabama,Montgomery,America/Chicago
36192,AL,Alabama,Montgomery,America/Chicago
36193,AL,Alabama,Montgomery,America/Chicago
36194,AL,Alabama,Montgomery,America/Chicago
36195,AL,Alabama,Montgomery,America/Chicago
36196,AL,Alabama,Montgomery,America/Chicago
36197,AL,Alabama,Montgomery,America/Chicago
36198,AL,Alabama,Montgomery,America/Chicago
36199,AL,Alabama,Montgomery,America/Chicago
35601,AL,Alabama,Decatur,America/Chicago
35602,AL,Alabama,Decatur,America/Chicago
35603,AL,Alabama,Decatur,America/Chicago
35609,AL,Alabama,Decatur,America/Chicago
35619,AL,Alabama,Danville,America/Chicago
35621,AL,Alabama,Eva,America/Chicago
35622,AL,Alabama,Falkville,America/Chicago
35640,AL,Alabama,Hartselle,America/Chicago
35670,AL,Alabama,Somerville,America/Chicago
35673,AL,Alabama,Trinity,America/Chicago
35699,AL,Alabama,Decatur,America/Chicago
35754,AL,Alabama,Laceys Spring,America/Chicago
35775,AL,Alabama,Valhermoso Springs,America/Chicago
36756,AL,Alabama,Marion,America/Chicago
36779,AL,Alabama,Sprott,America/Chicago
36786,AL,Alabama,Uniontown,America/Chicago
35442,AL,Alabama,Aliceville,America/Chicago
35447,AL,Alabama,Carrollton,America/Chicago
35461,AL,Alabama,Ethelsville,America/Chicago
35466,AL,Alabama,Gordo,America/Chicago
35471,AL,Alabama,Mc Shan,America/Chicago
35481,AL,Alabama,Reform,America/Chicago
36005,AL,Alabama,Banks,America/Chicago
36010,AL,Alabama,Brundidge,America/Chicago
36035,AL,Alabama,Goshen,America/Chicago
36079,AL,Alabama,Troy,America/Chicago
36081,AL,Alabama,Troy,America/Chicago
36082,AL,Alabama,Troy,America/Chicago
36263,AL,Alabama,Graham,America/Chicago
36270,AL,Alabama,Newell,America/Chicago
36274,AL,Alabama,Roanoke,America/Chicago
36276,AL,Alabama,Wadley,America/Chicago
36278,AL,Alabama,Wedowee,America/Chicago
36280,AL,Alabama,Woodland,America/Chicago
36851,AL,Alabama,Cottonton,America/Chicago
36856,AL,Alabama,Fort Mitchell,America/Chicago
36858,AL,Alabama,Hatchechubbee,America/Chicago
36859,AL,Alabama,Holy Trinity,America/Chicago
36860,AL,Alabama,Hurtsboro,America/Chicago
36867,AL,Alabama,Phenix City,America/Chicago
36868,AL,Alabama,Phenix City,America/Chicago
36869,AL,Alabama,Phenix City,America/Chicago
36870,AL,Alabama,Phenix City,America/Chicago
36871,AL,Alabama,Pittsview,America/Chicago
36875,AL,Alabama,Seale,America/Chicago
35004,AL,Alabama,Moody,America/Chicago
35052,AL,Alabama,Cook Springs,America/Chicago
35054,AL,Alabama,Cropwell,America/Chicago
35112,AL,Alabama,Margaret,America/Chicago
35120,AL,Alabama,Odenville,America/Chicago
35125,AL,Alabama,Pell City,America/Chicago
35128,AL,Alabama,Pell City,America/Chicago
35131,AL,Alabama,Ragland,America/Chicago
35135,AL,Alabama,Riverside,America/Chicago
35146,AL,Alabama,Springville,America/Chicago
35182,AL,Alabama,Wattsville,America/Chicago
35953,AL,Alabama,Ashville,America/Chicago
35987,AL,Alabama,Steele,America/Chicago
35007,AL,Alabama,Alabaster,America/Chicago
35040,AL,Alabama,Calera,America/Chicago
35043,AL,Alabama,Chelsea,America/Chicago
35051,AL,Alabama,Columbiana,America/Chicago
35078,AL,Alabama,Harpersville,America/Chicago
35080,AL,Alabama,Helena,America/Chicago
35114,AL,Alabama,Maylene,America/Chicago
35115,AL,Alabama,Montevallo,America/Chicago
35124,AL,Alabama,Pelham,America/Chicago
35137,AL,Alabama,Saginaw,America/Chicago
35143,AL,Alabama,Shelby,America/Chicago
35144,AL,Alabama,Siluria,America/Chicago
35147,AL,Alabama,Sterrett,America/Chicago
35176,AL,Alabama,Vandiver,America/Chicago
35178,AL,Alabama,Vincent,America/Chicago
35185,AL,Alabama,Westover,America/Chicago
35186,AL,Alabama,Wilsonville,America/Chicago
35187,AL,Alabama,Wilton,America/Chicago
35242,AL,Alabama,Birmingham,America/Chicago
35459,AL,Alabama,Emelle,America/Chicago
35460,AL,Alabama,Epes,America/Chicago
35464,AL,Alabama,Gainesville,America/Chicago
35470,AL,Alabama,Livingston,America/Chicago
35477,AL,Alabama,Panola,America/Chicago
36901,AL,Alabama,Bellamy,America/Chicago
36907,AL,Alabama,Cuba,America/Chicago
36925,AL,Alabama,York,America/Chicago
35014,AL,Alabama,Alpine,America/Chicago
35032,AL,Alabama,Bon Air,America/Chicago
35044,AL,Alabama,Childersburg,America/Chicago
35096,AL,Alabama,Lincoln,America/Chicago
35149,AL,Alabama,Sycamore,America/Chicago
35150,AL,Alabama,Sylacauga,America/Chicago
35151,AL,Alabama,Sylacauga,America/Chicago
35160,AL,Alabama,Talladega,America/Chicago
35161,AL,Alabama,Talladega,America/Chicago
36268,AL,Alabama,Munford,America/Chicago
35010,AL,Alabama,Alexander City,America/Chicago
35011,AL,Alabama,Alexander City,America/Chicago
36023,AL,Alabama,East Tallassee,America/Chicago
36256,AL,Alabama,Daviston,America/Chicago
36850,AL,Alabama,Camp Hill,America/Chicago
